id_vivienda,comuna,tipo_vivienda,num_dormitorios,num_banos,superficie_m2,ano_construccion,material_paredes,material_techo,num_personas_hogar,num_hombres,num_mujeres,num_menores_18,num_adultos_18_64,num_adultos_65_plus,ingreso_mensual_hogar,jefe_hogar_edad,jefe_hogar_sexo,jefe_hogar_educacion,agua_potable,electricidad,gas_natural,internet,telefono_fijo,vehiculo_propio,tenencia_vivienda
VIV_021414,Valparaíso,Mediagua,1,1,70.4,1989,Hormigón,Paja,4,0,4,1,1,2,2705088,26,M,Media,No,No,No,No,Sí,No,Arrendada
VIV_021415,San Antonio,Casa,5,1,166,1988,Ladrillo,Losa,17,14,3,0,2,15,1480269,55,F,Sin estudios,No,Sí,Sí,No,No,No,Ocupación irregular
VIV_021416,Las Condes,Mediagua,5,2,176.6,2019,Adobe,Zinc,14,11,3,4,2,8,2362850,63,F,Media,No,No,No,No,Sí,No,Ocupación irregular
VIV_021417,Rancagua,Mediagua,4,2,118.5,1950,Hormigón,Paja,5,0,5,4,1,0,765890,41,F,Media,No,Sí,Sí,Sí,Sí,No,Arrendada
VIV_021418,Santiago,Mediagua,1,1,55.3,2002,Ladrillo,Paja,9,1,8,3,0,6,666168,28,M,Básica,Sí,No,No,Sí,No,Sí,Cedida
VIV_021419,Santiago,Departamento,4,1,84,1985,Madera,Losa,6,3,3,3,1,2,2883054,55,M,Media,Sí,No,Sí,No,No,Sí,Ocupación irregular
VIV_021420,Iquique,Casa pareada,4,2,101.1,2015,Hormigón,Zinc,7,3,4,3,3,1,558619,24,M,Técnica,No,Sí,No,No,Sí,Sí,Arrendada
VIV_021421,Chillán,Departamento,2,1,145.7,2016,Madera,Zinc,1,1,0,1,0,0,2008005,24,F,Universitaria,Sí,No,Sí,Sí,Sí,Sí,Propia
VIV_021422,Castro,Casa,1,2,187.8,1972,Madera,Paja,3,2,1,0,0,3,1630206,31,F,Básica,Sí,Sí,Sí,No,No,No,Cedida
VIV_021423,Santiago,Departamento,5,2,153,2001,Concrete,Eternit,20,16,4,1,4,15,1335701,34,F,Media,Sí,Sí,No,No,No,No,Ocupación irregular
VIV_021424,Antofagasta,Departamento,2,1,101.8,2010,Hormigón,Paja,4,2,2,2,0,2,1168729,19,M,Básica,No,Sí,No,Sí,No,Sí,Propia
VIV_021425,Valdivia,Casa pareada,2,2,193.3,2006,Ladrillo,Tejas,4,2,2,1,0,3,747244,25,F,Sin estudios,No,Sí,Sí,Sí,Sí,Sí,Cedida
VIV_021426,Osorno,Mediagua,2,2,119.9,2017,Ladrillo,Zinc,2,1,1,1,0,1,2771857,79,F,Técnica,No,No,No,No,No,No,Ocupación irregular
VIV_021427,Iquique,Casa,3,3,110.6,2008,Ladrillo,Paja,8,0,8,1,3,4,1980398,31,F,Universitaria,Sí,No,No,Sí,No,No,Arrendada
VIV_021428,Puerto Montt,Departamento,3,1,68.1,1954,Ladrillo,Paja,2,0,2,2,0,0,1424446,68,M,Básica,No,Sí,Sí,Sí,Sí,No,Arrendada
VIV_021429,Chillán,Casa,4,1,68.4,1994,Ladrillo,Zinc,5,0,5,0,2,3,2658781,77,F,Técnica,No,No,Sí,Sí,Sí,Sí,Propia
VIV_021430,Punta Arenas,Departamento,1,3,42.8,2005,Hormigón,Tejas,3,3,0,2,0,1,1374797,18,M,Sin estudios,No,No,No,Sí,No,Sí,Cedida
VIV_021431,San Antonio,Casa,5,3,135.1,2014,Ladrillo,Losa,1,0,1,0,0,1,2957190,36,F,Básica,Sí,No,No,No,Sí,No,Propia
VIV_021432,Vallenar,Mediagua,2,3,62.1,2016,Ladrillo,Tejas,7,7,0,0,4,3,1130730,66,F,Media,Sí,Sí,Sí,No,Sí,Sí,Propia
VIV_021433,Quilpué,Departamento,2,1,61,1960,Madera,Paja,4,0,4,1,2,1,736491,46,F,Sin estudios,No,No,No,No,No,Sí,Propia
VIV_021434,San Fernando,Departamento,5,3,82.1,2022,Adobe,Zinc,5,5,0,3,0,2,633511,37,F,Técnica,No,Sí,No,Sí,Sí,Sí,Ocupación irregular
VIV_021435,Punta Arenas,Departamento,2,1,72.7,1957,LADRILLO,tejas,7,3,4,3,1,3,1681863,59,F,Básica,No,No,Sí,Sí,No,No,Cedida
VIV_021436,Iquique,Mediagua,4,1,35.5,1999,Hormigón,Losa,4,1,3,0,4,0,429193,49,F,Sin estudios,Sí,No,Sí,No,Sí,No,Arrendada
VIV_021437,San Bernardo,Casa,2,1,139.4,1997,Adobe,Zinc,3,1,2,1,2,0,921479,29,M,Media,No,No,Sí,Sí,No,Sí,Propia
VIV_021438,Ñuñoa,Casa,3,2,51.1,1989,Adobe,Losa,7,6,1,3,3,1,1027754,43,M,Sin estudios,No,No,No,No,Sí,No,Cedida
VIV_021439,Quillota,Mediagua,5,3,107.2,1953,Adobe,Tejas,9,0,9,4,4,1,1567222,33,F,Sin estudios,No,Sí,Sí,Sí,No,Sí,Ocupación irregular
VIV_021440,Quilpué,Casa,4,2,55.1,1989,Ladrillo,Tejas,5,2,3,2,1,2,2903111,54,F,Técnica,No,Sí,Sí,Sí,No,No,Ocupación irregular
VIV_021441,La Florida,Mediagua,3,1,117.2,1979,Adobe,Losa,10,8,2,1,7,2,692577,43,M,Media,Sí,No,No,Sí,No,No,Propia
VIV_021442,Las Condes,Casa pareada,1,1,62.3,1967,Adobe,Paja,4,2,2,2,2,0,2000599,77,M,Técnica,No,Sí,Sí,Sí,Sí,No,Arrendada
VIV_021443,Las Condes,Casa pareada,5,1,119.7,1987,Madera,Tejas,1,0,1,0,1,0,346986,41,F,Universitaria,Sí,No,Sí,No,No,No,Arrendada
VIV_021444,Concepción,Casa,4,2,198.2,2002,Adobe,Losa,12,10,2,0,6,6,2236537,75,F,Técnica,No,Sí,Sí,No,Sí,Sí,Cedida
VIV_021445,Ñuñoa,Casa pareada,2,3,179.5,1987,Madera,Zinc,5,5,0,3,1,1,905303,65,F,Media,No,No,Sí,Sí,Sí,No,Arrendada
VIV_021446,Quillota,Casa,2,2,148.3,2004,Adobe,Paja,7,2,5,4,3,0,839070,60,M,Universitaria,No,Sí,Sí,Sí,Sí,No,Propia
VIV_021447,Providencia,Departamento,2,3,163.5,1957,Ladrillo,Paja,4,2,2,1,2,1,686545,70,F,Universitaria,Sí,No,No,Sí,No,No,Propia
VIV_021448,San Antonio,Departamento,2,2,65,2014,Hormigón,Paja,7,2,5,3,4,0,347554,67,F,Sin estudios,No,No,No,Sí,No,No,Ocupación irregular
VIV_021449,San Bernardo,Casa pareada,3,3,89.2,1950,Madera,Zinc,8,3,5,3,0,5,2550593,78,F,Técnica,Sí,No,Sí,No,No,Sí,Ocupación irregular
VIV_021450,Vallenar,Casa pareada,2,1,34.5,2011,Hormigón,Losa,6,3,3,1,5,0,1271767,21,M,Media,Sí,Sí,Sí,No,Sí,No,Arrendada
VIV_021451,Las Condes,Casa pareada,4,1,94.9,2001,Hormigón,Paja,7,3,4,2,2,3,1902107,80,F,Básica,No,Sí,No,Sí,Sí,Sí,Cedida
VIV_021452,Arica,Casa pareada,5,1,176.3,1981,Adobe,Zinc,13,0,13,1,7,5,963846,46,M,Básica,Sí,Sí,Sí,No,No,No,Cedida
VIV_021453,Villa Alemana,Departamento,3,1,151.8,1976,Hormigón,Losa,7,3,4,4,0,3,2300080,71,M,Universitaria,Sí,No,No,Sí,No,No,Cedida
VIV_021454,Quillota,Casa,3,1,133.2,1979,Ladrillo,Zinc,9,6,3,0,7,2,2754783,57,F,Técnica,No,Sí,Sí,No,No,No,Arrendada
VIV_021455,Puente Alto,Casa pareada,5,2,60.4,1965,Concrete,Chapa,10,7,3,2,7,1,651756,39,M,Técnica,No,No,Sí,Sí,Sí,No,Ocupación irregular
VIV_021456,San Fernando,Departamento,2,3,107.9,1982,Madera,Paja,2,1,1,1,0,1,906863,45,M,Técnica,Sí,No,Sí,No,Sí,No,Propia
VIV_021457,Vallenar,Casa,5,1,55.2,1952,Adobe,Losa,7,5,2,2,0,5,1864649,47,M,Técnica,Sí,Sí,Sí,No,No,No,Propia
VIV_021458,Ovalle,Casa pareada,4,2,42.6,1989,Hormigón,Losa,1,1,0,1,0,0,1739588,44,M,Técnica,No,No,No,Sí,No,Sí,Ocupación irregular
VIV_021459,La Serena,Departamento,2,2,33.9,1969,Adobe,Zinc,4,1,3,1,3,0,909377,48,M,Básica,No,Sí,Sí,Sí,Sí,No,Propia
VIV_021460,Quillota,Mediagua,1,1,87.8,1968,Ladrillo,Losa,1,1,0,1,0,0,1808299,67,F,Sin estudios,Sí,No,Sí,Sí,Sí,Sí,Cedida
VIV_021461,La Serena,Casa,2,2,51.3,2007,Madera,Zinc,1,1,0,1,0,0,1160259,79,F,Básica,No,No,Sí,Sí,No,No,Propia
VIV_021462,Valdivia,Casa pareada,2,2,164.4,1955,Hormigón,Paja,3,3,0,0,2,1,951574,34,F,Universitaria,Sí,No,Sí,Sí,Sí,No,Ocupación irregular
VIV_021463,Vallenar,Departamento,1,2,153.1,2011,hormigon,Eternit,4,4,0,0,0,4,2441212,26,F,Técnica,Sí,No,No,No,Sí,No,Ocupación irregular
VIV_021464,Las Condes,Casa,2,1,89.6,2008,Adobe,Tejas,12,9,3,3,1,8,2004615,36,M,Universitaria,Sí,No,No,No,Sí,No,Arrendada
VIV_021465,Alto Hospicio,Mediagua,5,3,180.3,1979,HORMIGÓN,Chapa,16,14,2,4,1,11,512481,61,F,Media,Sí,Sí,No,Sí,Sí,No,Arrendada
VIV_021466,Santiago,Departamento,1,3,68.7,1955,Adobe,Paja,4,0,4,1,3,0,2043078,36,M,Técnica,No,No,Sí,Sí,Sí,No,Arrendada
VIV_021467,Alto Hospicio,Casa,1,1,41.9,1961,Ladrillo,Paja,3,2,1,1,1,1,703618,50,M,Técnica,Sí,No,No,No,Sí,Sí,Propia
VIV_021468,La Florida,Casa,3,3,102.4,1951,Madera,Zinc,3,0,3,1,2,0,848137,55,M,Media,No,Sí,Sí,No,Sí,Sí,Cedida
VIV_021469,Temuco,Casa,4,2,121.7,2000,Concrete,Eternit,13,11,2,3,8,2,1079173,78,F,Básica,Sí,No,No,Sí,No,No,Ocupación irregular
VIV_021470,Arica,Departamento,3,3,94.6,2014,Madera,Zinc,11,4,7,3,3,5,2567839,22,F,Sin estudios,Sí,Sí,Sí,Sí,No,Sí,Arrendada
VIV_021471,Iquique,Departamento,5,2,68.7,2000,Ladrillo,Zinc,9,1,8,4,3,2,2265454,74,F,Media,No,Sí,Sí,No,Sí,No,Ocupación irregular
VIV_021472,Osorno,Casa,1,3,32.4,1980,Hormigón,Losa,4,4,0,3,1,0,580798,56,F,Técnica,Sí,No,Sí,Sí,Sí,Sí,Propia
VIV_021473,San Fernando,Departamento,4,1,72.7,1967,Adobe,Paja,11,6,5,1,2,8,1307278,23,M,Sin estudios,Sí,No,No,Sí,Sí,Sí,Propia
VIV_021474,Vallenar,Mediagua,5,2,135.8,1963,Ladrillo,Tejas,11,3,8,3,3,5,1813819,31,M,Sin estudios,No,Sí,Sí,Sí,Sí,No,Cedida
VIV_021475,Stgo,Casa pareada,5,2,95.9,1990,Ladrillo,Tejas,10,0,10,0,9,1,732190,32,F,Sin estudios,No,No,Sí,Sí,Sí,No,Arrendada
VIV_021476,Rancagua,Departamento,5,2,88.7,2021,Madera,Zinc,14,14,0,1,0,13,1599441,34,M,Técnica,No,No,Sí,Sí,Sí,Sí,Ocupación irregular
VIV_021477,Valparaíso,Casa,3,1,134,2010,Hormigón,Losa,9,1,8,2,3,4,463046,19,M,Universitaria,No,No,Sí,Sí,Sí,Sí,Ocupación irregular
VIV_021478,Temuco,Mediagua,4,3,175.6,2010,Hormigón,Paja,9,8,1,3,3,3,2272992,79,M,Universitaria,No,Sí,No,Sí,No,Sí,Ocupación irregular
VIV_021479,Osorno,Departamento,4,1,190.3,1953,Madera,Losa,1,0,1,0,1,0,2575819,75,M,Media,Sí,Sí,Sí,No,No,No,Ocupación irregular
VIV_021480,Ñuñoa,Casa,3,2,60.2,2019,Hormigón,Losa,10,3,7,1,6,3,2668956,71,F,Sin estudios,No,No,Sí,Sí,Sí,Sí,Arrendada
VIV_021481,Talcahuano,Departamento,3,1,86.6,1982,Ladrillo,Paja,1,0,1,0,1,0,1541591,33,F,Universitaria,Sí,No,Sí,Sí,Sí,No,Propia
VIV_021482,La Serena,Mediagua,4,1,101.7,1987,Adobe,Paja,3,1,2,0,0,3,2011240,38,M,Técnica,No,No,Sí,Sí,Sí,Sí,Arrendada
VIV_021483,Temuco,Departamento,3,1,108.1,2004,Hormigón,Zinc,1,1,0,1,0,0,2059507,40,F,Básica,No,Sí,No,Sí,Sí,No,Ocupación irregular
VIV_021484,Calama,Mediagua,2,2,146.9,1991,Ladrillo,Tejas,6,2,4,1,1,4,2629729,47,F,Técnica,No,No,Sí,Sí,Sí,Sí,Propia
VIV_021485,Alto Hospicio,Casa pareada,5,3,125.9,1979,Adobe,Losa,10,8,2,2,1,7,610794,49,M,Técnica,No,No,Sí,Sí,No,No,Ocupación irregular
VIV_021486,Castro,Mediagua,1,3,136,2010,Madera,Losa,9,2,7,2,5,2,607052,64,M,Sin estudios,No,No,No,Sí,Sí,Sí,Arrendada
VIV_021487,Ovalle,Casa pareada,1,1,106.2,1971,Madera,Zinc,1,1,0,0,0,1,2002307,22,F,Universitaria,Sí,Sí,No,No,Sí,Sí,Propia
VIV_021488,Putre,Departamento,1,2,84.6,1987,Adobe,Losa,2,1,1,0,0,2,1568868,65,F,Universitaria,No,Sí,Sí,Sí,Sí,No,Cedida
VIV_021489,Arica,Casa,4,1,75.6,2013,Hormigón,Losa,8,0,8,1,6,1,2171452,40,F,Técnica,Sí,Sí,Sí,Sí,No,No,Arrendada
VIV_021490,Talca,Casa pareada,3,2,84.9,2000,Ladrillo,Losa,12,12,0,3,1,8,493492,38,F,Media,Sí,No,Sí,No,Sí,No,Propia
VIV_021491,Los Andes,Casa pareada,2,1,56.4,1997,Ladrillo,Zinc,8,0,8,2,5,1,1845681,70,F,Media,Sí,Sí,No,No,No,No,Ocupación irregular
VIV_021492,Osorno,Casa pareada,4,2,183.3,1999,Hormigón,Paja,6,5,1,0,0,6,605268,43,M,Media,No,Sí,Sí,No,Sí,No,Ocupación irregular
VIV_021493,Villarrica,Departamento,1,3,63.3,2021,Ladrillo,Losa,3,0,3,3,0,0,1446666,53,M,Básica,No,No,Sí,Sí,No,Sí,Cedida
VIV_021494,Santiago,Casa pareada,4,3,74.4,2005,Hormigón,Tejas,5,4,1,4,1,0,1852841,23,F,Universitaria,No,No,No,Sí,Sí,Sí,Cedida
VIV_021495,Concepción,Mediagua,1,3,93.3,1977,Hormigón,Paja,2,1,1,2,0,0,2223268,24,F,Media,Sí,Sí,No,No,Sí,Sí,Cedida
VIV_021496,Quilpué,Casa,2,3,40.2,1981,LADRILLO,ZINC,5,2,3,0,3,2,2472125,32,M,Universitaria,Sí,Sí,Sí,No,No,Sí,Arrendada
VIV_021497,Arica,Casa,1,2,123.3,1958,Adobe,Paja,1,0,1,1,0,0,2607715,51,F,Técnica,No,Sí,Sí,No,No,Sí,Arrendada
VIV_021498,Las Condes,Casa pareada,3,2,155.4,1967,Madera,Tejas,4,4,0,0,2,2,2960887,37,F,Básica,No,No,Sí,Sí,No,Sí,Arrendada
VIV_021499,Coquimbo,Casa,5,2,30.1,1971,Adobe,Tejas,14,3,11,3,3,8,1262080,53,F,Básica,No,Sí,Sí,No,No,Sí,Cedida
VIV_021500,Valdivia,Mediagua,4,1,170.6,1963,Adobe,Zinc,5,1,4,0,4,1,888700,28,M,Técnica,No,No,No,Sí,No,No,Arrendada
VIV_021501,Valdivia,Casa,3,2,122.9,1992,Ladrillo,Paja,10,1,9,4,3,3,2258921,40,F,Sin estudios,Sí,Sí,Sí,No,Sí,Sí,Cedida
VIV_021502,Viña del Mar,Departamento,2,2,52.5,1992,Madera,Zinc,7,6,1,3,3,1,341885,79,F,Básica,Sí,No,Sí,Sí,No,Sí,Propia
VIV_021503,Calama,Casa pareada,2,1,146.3,2001,Adobe,Zinc,5,0,5,4,1,0,1734747,70,M,Básica,No,Sí,No,No,No,No,Ocupación irregular
VIV_021504,San Bernardo,Mediagua,1,1,183,2021,Ladrillo,Zinc,1,0,1,0,1,0,1803344,28,F,Técnica,Sí,No,Sí,Sí,Sí,No,Propia
VIV_021505,Antofagasta,Mediagua,5,3,98.8,1981,Adobe,Paja,6,0,6,1,2,3,1714033,40,M,Básica,No,No,Sí,Sí,No,Sí,Arrendada
VIV_021506,Villarrica,Casa pareada,5,1,109.5,1973,Ladrillo,Tejas,8,7,1,4,3,1,357439,26,M,Sin estudios,No,No,Sí,No,Sí,Sí,Cedida
VIV_021507,Alto Hospicio,Departamento,4,2,34.4,2022,Adobe,Zinc,9,4,5,3,5,1,2420175,71,M,Técnica,Sí,Sí,No,No,No,Sí,Propia
VIV_021508,Talca,Casa pareada,5,3,161.9,1964,Adobe,Paja,1,1,0,0,1,0,2236146,71,M,Sin estudios,Sí,Sí,No,No,No,No,Arrendada
VIV_021509,Punta Arenas,Departamento,4,2,53.2,2021,Hormigón,Zinc,1,1,0,0,0,1,349958,80,M,Básica,Sí,Sí,No,No,Sí,Sí,Arrendada
VIV_021510,Los Andes,Departamento,1,3,46.4,1956,Hormigón,Losa,1,0,1,0,0,1,2011533,48,M,Básica,Sí,Sí,No,No,Sí,Sí,Ocupación irregular
VIV_021511,Punta Arenas,Departamento,3,1,62.2,2005,Madera,Tejas,6,4,2,4,0,2,2065079,40,F,Técnica,Sí,No,No,Sí,Sí,Sí,Ocupación irregular
VIV_021512,Los Andes,Casa pareada,4,2,96,2008,Madera,Zinc,2,1,1,1,1,0,2549012,67,F,Media,Sí,Sí,No,No,Sí,No,Arrendada
VIV_021513,Alto Hospicio,Casa,1,2,145.6,2023,Adobe,Zinc,2,1,1,0,1,1,2416532,44,F,Media,No,Sí,No,No,No,No,Propia
VIV_021514,Santiago,Casa pareada,2,1,188,1951,Ladrillo,Tejas,1,0,1,0,1,0,1349444,45,M,Sin estudios,No,Sí,No,Sí,No,No,Ocupación irregular
VIV_021515,Coquimbo,Casa,5,1,78.3,1952,Ladrillo,Zinc,12,1,11,4,3,5,352479,41,F,Técnica,No,No,No,No,Sí,Sí,Propia
VIV_021516,La Florida,Departamento,5,1,52.5,2003,Madera,Paja,18,8,10,0,4,14,1481258,50,M,Media,Sí,No,No,No,Sí,No,Arrendada
VIV_021517,Rancagua,Mediagua,5,1,137.3,2020,Madera,Zinc,9,0,9,2,0,7,1627551,70,M,Básica,No,Sí,Sí,Sí,Sí,No,Ocupación irregular
VIV_021518,Vallenar,Departamento,5,2,161.5,1955,Ladrillo,Paja,10,3,7,4,5,1,2820495,64,M,Técnica,Sí,Sí,Sí,No,Sí,Sí,Cedida
VIV_021519,Providencia,Departamento,4,2,130.9,1963,Hormigón,Tejas,11,9,2,3,7,1,1416830,18,M,Básica,Sí,Sí,Sí,No,Sí,No,Ocupación irregular
VIV_021520,Osorno,Departamento,5,2,101.6,2001,Adobe,Paja,9,8,1,1,6,2,1941615,34,M,Universitaria,Sí,No,No,No,Sí,No,Propia
VIV_021521,Talca,Casa pareada,2,3,143,1966,Madera,Losa,4,3,1,0,4,0,789717,43,M,Técnica,Sí,No,No,No,Sí,No,Cedida
VIV_021522,Ñuñoa,Mediagua,3,1,30.2,1972,Adobe,Losa,8,1,7,1,0,7,947884,76,M,Universitaria,Sí,Sí,Sí,Sí,No,No,Arrendada
VIV_021523,Villarrica,Pareada,5,1,35.5,1956,Hormigón,Zinc,6,1,5,0,3,3,2078791,51,M,Universitaria,Sí,Sí,Sí,Sí,No,Sí,Ocupación irregular
VIV_021524,Castro,Casa,1,1,150.8,2014,Madera,Losa,3,2,1,2,1,0,1039249,65,M,Sin estudios,Sí,No,Sí,No,Sí,Sí,Arrendada
VIV_021525,Talca,Mediagua,4,2,169.1,1978,Adobe,Tejas,9,4,5,3,2,4,1668143,27,M,Técnica,Sí,Sí,Sí,Sí,Sí,No,Cedida
VIV_021526,Curicó,Casa,1,2,136.5,2023,Hormigón,Losa,3,3,0,0,1,2,2627389,74,M,Universitaria,Sí,Sí,Sí,Sí,Sí,No,Ocupación irregular
VIV_021527,Puerto Montt,Casa,1,3,38.8,1976,Hormigón,Losa,2,0,2,0,0,2,1303062,48,M,Universitaria,No,No,Sí,Sí,No,Sí,Arrendada
VIV_021528,Coyhaique,Casa pareada,5,1,92.7,1974,Hormigón,Tejas,10,0,10,3,1,6,1404558,49,M,Media,No,Sí,No,Sí,No,Sí,Cedida
VIV_021529,Arica,Departamento,5,3,110,1981,Ladrillo,Paja,7,7,0,2,0,5,1579535,46,F,Básica,Sí,No,No,No,No,Sí,Cedida
VIV_021530,Las Condes,Mediagua,5,3,106.8,2002,Hormigón,Paja,13,9,4,2,2,9,2872026,40,F,Básica,No,No,Sí,No,No,No,Arrendada
VIV_021531,Ovalle,Departamento,5,2,107.8,1964,Madera,Tejas,17,4,13,3,14,0,1855609,78,F,Universitaria,Sí,No,No,Sí,No,No,Arrendada
VIV_021532,La Florida,Casa pareada,2,1,44.8,2004,Ladrillo,Paja,7,0,7,0,6,1,2021853,76,M,Básica,No,Sí,Sí,Sí,Sí,Sí,Propia
VIV_021533,Maipú,Casa,1,2,50.5,1964,Adobe,Zinc,3,3,0,0,2,1,1491124,69,F,Básica,No,Sí,Sí,Sí,No,No,Ocupación irregular
VIV_021534,Santiago,Casa pareada,2,2,98.8,1986,Madera,Paja,2,0,2,2,0,0,2594295,33,M,Básica,Sí,No,Sí,No,Sí,Sí,Propia
VIV_021535,Calama,Departamento,4,3,151.2,1988,Ladrillo,Tejas,11,2,9,4,2,5,2855654,29,M,Básica,Sí,No,No,No,No,No,Cedida
VIV_021536,Los Andes,Mediagua,2,2,144.5,1973,Adobe,Zinc,5,1,4,2,3,0,407773,63,F,Técnica,Sí,No,No,No,Sí,Sí,Propia
VIV_021537,Talcahuano,Departamento,4,1,47.7,1981,Madera,Zinc,15,1,14,1,5,9,310600,44,F,Universitaria,Sí,No,Sí,No,No,Sí,Ocupación irregular
VIV_021538,San Fernando,Casa pareada,5,2,154.8,1996,Madera,Zinc,20,15,5,4,7,9,2182553,69,M,Sin estudios,Sí,Sí,No,Sí,Sí,No,Arrendada
VIV_021539,Curicó,Mediagua,5,3,65.7,2018,Madera,Zinc,18,4,14,1,1,16,1955608,72,M,Sin estudios,No,Sí,No,No,No,Sí,Cedida
VIV_021540,Los Andes,Casa,4,2,150.8,1973,Madera,Paja,12,3,9,3,5,4,630989,62,F,Técnica,Sí,Sí,Sí,Sí,Sí,No,Propia
VIV_021541,Talcahuano,Casa,4,1,135.4,2008,Hormigón,Losa,8,7,1,3,1,4,2917613,62,M,Básica,No,No,Sí,Sí,Sí,Sí,Ocupación irregular
VIV_021542,Antofagasta,Mediagua,2,2,198.5,1955,Ladrillo,Paja,3,3,0,3,0,0,2439387,53,M,Técnica,Sí,No,Sí,Sí,No,No,Arrendada
VIV_021543,valparaiso,Casa pareada,2,3,47.4,1981,Adobe,Paja,1,0,1,0,1,0,619926,78,F,Técnica,No,No,No,No,No,Sí,Cedida
VIV_021544,Alto Hospicio,Mediagua,1,3,161.9,1999,Ladrillo,Tejas,2,0,2,1,1,0,2503273,68,F,Universitaria,Sí,No,No,No,Sí,No,Arrendada
VIV_021545,Quilpué,Mediagua,5,3,125.5,1953,Ladrillo,Paja,10,2,8,0,8,2,818703,27,M,Básica,No,No,No,No,Sí,No,Propia
VIV_021546,Talca,Departamento,1,3,100.1,1957,Hormigón,Zinc,1,1,0,1,0,0,1443588,20,M,Técnica,Sí,No,Sí,Sí,Sí,No,Propia
VIV_021547,Viña del Mar,Casa,4,3,41.3,1966,Adobe,Tejas,2,0,2,1,1,0,1713547,53,M,Básica,Sí,Sí,Sí,Sí,No,Sí,Propia
VIV_021548,Villa Alemana,Casa pareada,2,1,41,2008,Hormigón,Zinc,6,0,6,1,3,2,2597003,39,F,Técnica,No,Sí,No,No,Sí,Sí,Propia
VIV_021549,Maipú,Mediagua,3,3,48.4,1987,Hormigón,Losa,12,2,10,0,12,0,2185315,46,M,Sin estudios,No,No,No,No,Sí,Sí,Propia
VIV_021550,Putre,Departamento,2,3,141.8,1995,Ladrillo,Losa,4,1,3,0,0,4,501878,71,F,Universitaria,Sí,Sí,Sí,Sí,No,Sí,Propia
VIV_021551,Ñuñoa,Departamento,1,1,141.5,1968,Adobe,Tejas,3,0,3,0,3,0,1393404,70,M,Básica,Sí,Sí,No,No,No,No,Ocupación irregular
VIV_021552,Santiago,Casa pareada,2,3,50.3,1963,Adobe,Tejas,7,0,7,0,5,2,1402652,79,F,Universitaria,No,No,Sí,Sí,No,No,Cedida
VIV_021553,Villa Alemana,Casa,5,3,126.2,2003,Adobe,Losa,1,0,1,0,0,1,437484,19,F,Universitaria,Sí,No,No,Sí,No,No,Ocupación irregular
VIV_021554,Alto Hospicio,Mediagua,2,1,153.6,1986,Adobe,Paja,6,0,6,1,0,5,2319055,41,M,Universitaria,Sí,Sí,Sí,Sí,No,No,Ocupación irregular
VIV_021555,Villa Alemana,Casa,4,2,178.2,2011,Ladrillo,Zinc,14,14,0,3,6,5,1459778,73,F,Técnica,Sí,No,No,Sí,Sí,Sí,Arrendada
VIV_021556,Viña del Mar,Mediagua,5,2,197.3,1980,Madera,Losa,6,2,4,4,2,0,2344432,44,F,Básica,No,Sí,No,Sí,No,Sí,Arrendada
VIV_021557,Antofagasta,Casa pareada,3,2,44.1,2018,Madera,Zinc,7,0,7,3,3,1,790129,79,M,Técnica,Sí,Sí,Sí,No,No,Sí,Propia
VIV_021558,Calama,Mediagua,3,1,157,1980,Hormigón,Paja,1,0,1,0,0,1,1110447,58,M,Universitaria,No,No,Sí,Sí,Sí,No,Arrendada
VIV_021559,Arica,Casa pareada,5,3,78.1,2008,Hormigón,Losa,20,3,17,1,6,13,2719440,45,F,Sin estudios,Sí,Sí,No,Sí,Sí,No,Cedida
VIV_021560,Alto Hospicio,Casa,1,3,80.3,1972,Hormigón,Tejas,3,3,0,2,1,0,462889,47,F,Técnica,Sí,Sí,Sí,No,Sí,Sí,Propia
VIV_021561,Putre,Mediagua,4,2,46.6,2008,Madera,Losa,2,1,1,2,0,0,503562,66,M,Técnica,No,Sí,No,Sí,Sí,No,Propia
VIV_021562,Villarrica,Mediagua,3,2,143.4,1956,Hormigón,Zinc,9,5,4,1,5,3,1180842,72,F,Técnica,Sí,Sí,No,No,Sí,Sí,Cedida
VIV_021563,Quilpué,Casa pareada,2,1,157.3,1971,Ladrillo,Tejas,7,1,6,0,5,2,761726,22,F,Universitaria,Sí,No,Sí,Sí,Sí,No,Ocupación irregular
VIV_021564,San Bernardo,Casa pareada,4,1,175.2,1991,Ladrillo,Paja,2,1,1,0,0,2,2412268,28,M,Universitaria,No,No,Sí,No,Sí,Sí,Cedida
VIV_021565,CONCEPCIÓN,Mediagua,4,3,131.4,2006,Adobe,Zinc,11,11,0,3,5,3,2895229,74,M,Universitaria,Sí,Sí,Sí,Sí,No,Sí,Ocupación irregular
VIV_021566,Los Ángeles,Casa,5,3,98.8,2009,Madera,Tejas,5,1,4,3,1,1,474928,39,F,Universitaria,No,No,Sí,Sí,No,Sí,Arrendada
VIV_021567,Copiapó,Departamento,3,2,181.5,1966,Hormigón,Paja,9,0,9,4,4,1,1959442,57,F,Sin estudios,No,No,Sí,Sí,Sí,No,Ocupación irregular
VIV_021568,Temuco,Departamento,4,1,74.2,1959,Adobe,Paja,2,2,0,2,0,0,810829,59,F,Universitaria,Sí,Sí,No,Sí,No,No,Cedida
VIV_021569,Talcahuano,Casa,2,2,111.6,1980,Concrete,Eternit,5,0,5,4,0,1,2128813,47,M,Sin estudios,No,No,No,No,No,No,Ocupación irregular
